sample_index,true_label,number_of_agents_correct,number_of_agents_wrong,trust_selected_agent,trust_prediction,trust_correct,General Traffic Agent_prediction,General Traffic Agent_correct,Attack Recall Agent_prediction,Attack Recall Agent_correct,Normal Behavior Agent_prediction,Normal Behavior Agent_correct,Hard-Case Agent_prediction,Hard-Case Agent_correct
21923,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
21924,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
21925,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
21926,0,3,1,Normal Behavior Agent,0,True,0,True,0,True,0,True,1,False
21927,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
21928,0,3,1,Normal Behavior Agent,0,True,0,True,1,False,0,True,0,True
21929,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
21930,1,1,3,Normal Behavior Agent,0,False,0,False,0,False,0,False,1,True
21931,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
21932,1,3,1,Hard-Case Agent,1,True,1,True,1,True,0,False,1,True
21933,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
21934,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
21935,1,3,1,Hard-Case Agent,1,True,1,True,1,True,0,False,1,True
21936,1,4,0,Attack Recall Agent,1,True,1,True,1,True,1,True,1,True
21937,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
21938,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
21939,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
21940,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
21941,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
21942,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
21943,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
21944,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
21945,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
21946,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
21947,0,2,2,Hard-Case Agent,0,True,1,False,1,False,0,True,0,True
21948,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
21949,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
21950,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
21951,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
21952,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
21953,0,3,1,Hard-Case Agent,1,False,0,True,0,True,0,True,1,False
21954,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
21955,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
21956,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
21957,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
21958,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
21959,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
21960,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
21961,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
21962,0,3,1,Normal Behavior Agent,0,True,0,True,1,False,0,True,0,True
21963,1,3,1,Hard-Case Agent,1,True,1,True,1,True,0,False,1,True
21964,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
21965,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
21966,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
21967,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
21968,0,3,1,Normal Behavior Agent,0,True,0,True,0,True,0,True,1,False
21969,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
21970,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
21971,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
21972,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
21973,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
21974,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
21975,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
21976,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
21977,0,3,1,Normal Behavior Agent,0,True,0,True,1,False,0,True,0,True
21978,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
21979,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
21980,1,3,1,Hard-Case Agent,1,True,1,True,1,True,0,False,1,True
21981,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
21982,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
21983,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
21984,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
21985,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
21986,1,1,3,Hard-Case Agent,1,True,0,False,0,False,0,False,1,True
21987,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
21988,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
21989,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
21990,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
21991,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
21992,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
21993,0,3,1,Normal Behavior Agent,0,True,0,True,1,False,0,True,0,True
21994,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
21995,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
21996,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
21997,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
21998,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
21999,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22000,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22001,0,2,2,Hard-Case Agent,0,True,1,False,1,False,0,True,0,True
22002,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22003,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22004,0,1,3,Hard-Case Agent,1,False,1,False,0,True,1,False,1,False
22005,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
22006,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22007,1,3,1,Hard-Case Agent,1,True,1,True,1,True,0,False,1,True
22008,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22009,1,2,2,Hard-Case Agent,1,True,0,False,1,True,0,False,1,True
22010,1,1,3,Hard-Case Agent,1,True,0,False,0,False,0,False,1,True
22011,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22012,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22013,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22014,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
22015,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
22016,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
22017,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22018,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22019,0,3,1,Normal Behavior Agent,0,True,0,True,0,True,0,True,1,False
22020,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22021,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22022,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
22023,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22024,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22025,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22026,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22027,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22028,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
22029,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
22030,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
22031,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22032,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
22033,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22034,1,3,1,Hard-Case Agent,1,True,1,True,1,True,0,False,1,True
22035,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22036,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22037,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22038,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22039,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22040,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
22041,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22042,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22043,1,1,3,Hard-Case Agent,1,True,0,False,0,False,0,False,1,True
22044,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
22045,0,2,2,Hard-Case Agent,0,True,1,False,1,False,0,True,0,True
22046,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
22047,1,2,2,Hard-Case Agent,1,True,0,False,1,True,0,False,1,True
22048,1,3,1,Hard-Case Agent,1,True,1,True,1,True,0,False,1,True
22049,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
22050,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22051,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22052,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22053,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
22054,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
22055,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
22056,0,3,1,Normal Behavior Agent,0,True,0,True,0,True,0,True,1,False
22057,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22058,0,3,1,Normal Behavior Agent,0,True,0,True,1,False,0,True,0,True
22059,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22060,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22061,0,3,1,Normal Behavior Agent,0,True,0,True,0,True,0,True,1,False
22062,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22063,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22064,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
22065,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22066,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
22067,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22068,0,3,1,Normal Behavior Agent,0,True,0,True,1,False,0,True,0,True
22069,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22070,0,3,1,Hard-Case Agent,0,True,0,True,0,True,1,False,0,True
22071,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
22072,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
22073,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
22074,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
22075,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22076,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22077,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22078,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22079,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
22080,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22081,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
22082,1,2,2,Hard-Case Agent,1,True,0,False,1,True,0,False,1,True
22083,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22084,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22085,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
22086,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
22087,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22088,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22089,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
22090,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
22091,1,3,1,Hard-Case Agent,1,True,1,True,1,True,0,False,1,True
22092,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
22093,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
22094,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
22095,1,1,3,Hard-Case Agent,1,True,0,False,0,False,0,False,1,True
22096,1,2,2,Hard-Case Agent,1,True,0,False,1,True,0,False,1,True
22097,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22098,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22099,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22100,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22101,0,2,2,Hard-Case Agent,0,True,1,False,1,False,0,True,0,True
22102,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22103,0,2,2,Hard-Case Agent,0,True,1,False,1,False,0,True,0,True
22104,0,2,2,Hard-Case Agent,0,True,1,False,1,False,0,True,0,True
22105,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
22106,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
22107,0,3,1,Normal Behavior Agent,0,True,0,True,0,True,0,True,1,False
22108,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22109,1,0,4,Normal Behavior Agent,0,False,0,False,0,False,0,False,0,False
22110,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22111,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
22112,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
22113,1,2,2,Hard-Case Agent,1,True,0,False,0,False,1,True,1,True
22114,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
22115,0,3,1,Hard-Case Agent,0,True,0,True,0,True,1,False,0,True
22116,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22117,0,2,2,Hard-Case Agent,0,True,1,False,1,False,0,True,0,True
22118,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
22119,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22120,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
22121,1,3,1,Hard-Case Agent,1,True,1,True,1,True,0,False,1,True
22122,0,3,1,Hard-Case Agent,0,True,0,True,0,True,1,False,0,True
22123,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22124,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22125,1,2,2,Hard-Case Agent,1,True,0,False,1,True,0,False,1,True
22126,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22127,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
22128,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
22129,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22130,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
22131,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
22132,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
22133,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
22134,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
22135,1,3,1,Hard-Case Agent,1,True,1,True,1,True,0,False,1,True
22136,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22137,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
22138,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
22139,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22140,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
22141,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22142,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
22143,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22144,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22145,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22146,0,2,2,Hard-Case Agent,0,True,1,False,1,False,0,True,0,True
22147,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22148,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
22149,1,3,1,Hard-Case Agent,1,True,1,True,1,True,0,False,1,True
22150,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
22151,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22152,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22153,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
22154,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22155,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
22156,0,3,1,Hard-Case Agent,0,True,0,True,0,True,1,False,0,True
22157,0,3,1,Normal Behavior Agent,0,True,0,True,1,False,0,True,0,True
22158,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
22159,1,1,3,Hard-Case Agent,1,True,0,False,0,False,0,False,1,True
22160,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
22161,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22162,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
22163,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
22164,1,2,2,Hard-Case Agent,1,True,0,False,1,True,0,False,1,True
22165,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22166,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
22167,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22168,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
22169,1,2,2,Hard-Case Agent,1,True,0,False,1,True,0,False,1,True
22170,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22171,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22172,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22173,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
22174,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
22175,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22176,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22177,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
22178,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
22179,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22180,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
22181,0,2,2,Normal Behavior Agent,1,False,0,True,0,True,1,False,1,False
22182,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
22183,1,3,1,Hard-Case Agent,1,True,1,True,1,True,0,False,1,True
22184,0,3,1,Hard-Case Agent,0,True,0,True,0,True,1,False,0,True
22185,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
22186,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
22187,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
22188,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
22189,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
22190,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
22191,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
22192,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
22193,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22194,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
22195,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22196,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22197,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
22198,0,3,1,Normal Behavior Agent,0,True,0,True,1,False,0,True,0,True
22199,1,1,3,Hard-Case Agent,1,True,0,False,0,False,0,False,1,True
22200,0,2,2,Hard-Case Agent,0,True,1,False,1,False,0,True,0,True
22201,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
22202,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22203,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22204,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
22205,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22206,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22207,0,3,1,Hard-Case Agent,0,True,0,True,0,True,1,False,0,True
22208,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22209,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
22210,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22211,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
22212,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22213,0,3,1,Normal Behavior Agent,0,True,0,True,1,False,0,True,0,True
22214,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
22215,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22216,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22217,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22218,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
22219,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
22220,1,3,1,Hard-Case Agent,1,True,1,True,1,True,0,False,1,True
22221,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22222,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22223,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22224,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22225,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
22226,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
22227,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
22228,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22229,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22230,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22231,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22232,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
22233,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22234,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22235,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
22236,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22237,1,3,1,Hard-Case Agent,1,True,1,True,1,True,0,False,1,True
22238,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
22239,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22240,0,1,3,Hard-Case Agent,0,True,1,False,1,False,1,False,0,True
22241,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22242,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
22243,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22244,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22245,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
22246,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
22247,1,3,1,Hard-Case Agent,1,True,1,True,1,True,0,False,1,True
22248,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
22249,0,3,1,Normal Behavior Agent,0,True,0,True,0,True,0,True,1,False
